customer_id,full_name,email,phone,gender,birth_date,registration_date,city_id,address,membership_tier,total_orders,total_spent,city_name
1931,Budi Hidayat,budi.hidayat72@email.com,089847331983,M,2001-12-03,2022-03-01,15,Jl. Diponegoro No. 79,Silver,4,9052547,Banda Aceh
1932,Nina Wijaya,nina.wijaya606@email.com,088454337824,F,2003-09-19,2025-05-13,3,Jl. Gajah Mada No. 21,Bronze,3,1139428,Depok
1933,Maman Sari,maman.sari437@email.com,085623535663,M,1993-05-13,2026-03-14,7,Jl. Ahmad Yani No. 121,Bronze,4,3487044,Semarang
1934,Teguh Ramadhan,teguh.ramadhan685@email.com,085295224675,M,1991-09-16,2025-08-19,25,Jl. Mawar No. 188,Silver,5,8887851,Mataram
1935,Maya Sari,maya.sari382@email.com,084058080287,F,2004-01-24,2022-10-29,29,Jl. Gajah Mada No. 104,Bronze,4,6601337,Sorong
1936,Ani Sari,ani.sari169@email.com,084012419787,F,1969-05-23,2025-06-21,21,Jl. Diponegoro No. 1,Silver,4,11448642,Makassar
1937,Sandi Saputra,sandi.saputra493@email.com,083922334868,M,1985-05-27,2022-02-05,10,Jl. Kenanga No. 137,Bronze,4,8916836,Malang
1938,Dedi Hidayat,dedi.hidayat545@email.com,086963775877,M,1969-04-03,2023-12-28,2,Jl. Merdeka No. 79,Bronze,3,4169780,Bogor
1939,Hani Putri,hani.putri751@email.com,082458503016,F,1970-05-15,2025-04-24,18,Jl. Ahmad Yani No. 117,Bronze,4,7045747,Banjarmasin
1940,Eka Santoso,eka.santoso106@email.com,084100996604,F,2003-05-10,2023-11-02,7,Jl. Melati No. 124,Silver,5,5770046,Semarang
1941,Citra Sari,citra.sari948@email.com,087429139034,F,1991-07-10,2025-10-28,24,Jl. Ahmad Yani No. 25,Bronze,8,4043206,Denpasar
1942,Nanda Wijaya,nanda.wijaya364@email.com,087503081844,M,1977-01-05,2025-10-12,17,Jl. Diponegoro No. 69,Gold,8,10267120,Pontianak
1943,Kartika Sari,kartika.sari959@email.com,087605506578,F,1987-04-20,2022-06-10,27,Jl. Thamrin No. 178,Bronze,2,5403176,Jayapura
1944,Kartika Siregar,kartika.siregar592@email.com,087539149856,F,2004-01-26,2026-07-11,20,Jl. Sudirman No. 44,Platinum,2,2249184,Palangkaraya
1945,Kartika Pratama,kartika.pratama354@email.com,081763707572,F,1972-07-15,2024-11-28,26,Jl. Melati No. 53,Gold,4,2181636,Kupang
1946,Wawan Putri,wawan.putri913@email.com,089766252977,M,2001-02-18,2024-12-26,10,Jl. Merdeka No. 51,Platinum,9,10048702,Malang
1947,Kurnia Wibowo,kurnia.wibowo622@email.com,086038208776,M,1981-03-23,2023-01-23,13,Jl. Thamrin No. 27,Silver,3,2570088,Padang
1948,Tika Nugroho,tika.nugroho946@email.com,081436389523,F,1968-10-24,2023-05-11,24,Jl. Sudirman No. 132,Bronze,5,7573636,Denpasar
1949,Gita Hidayat,gita.hidayat91@email.com,081844570258,F,1983-12-13,2022-06-28,3,Jl. Sudirman No. 86,Gold,7,10189625,Depok
1950,Lina Putri,lina.putri40@email.com,081815224793,F,1969-06-08,2022-04-21,28,Jl. Ahmad Yani No. 76,Bronze,3,4507701,Ambon
1951,Sari Wijaya,sari.wijaya910@email.com,088474969870,F,1971-01-20,2025-12-29,22,Jl. Gajah Mada No. 158,Silver,3,5093163,Manado
1952,Kartika Nugroho,kartika.nugroho820@email.com,086606765335,F,1992-04-24,2026-02-27,14,Jl. Ahmad Yani No. 31,Silver,5,3967205,Pekanbaru
1953,Yusuf Lestari,yusuf.lestari927@email.com,087863147808,M,1991-10-28,2022-10-17,4,Jl. Gajah Mada No. 40,Bronze,6,9289554,Tangerang
1954,Citra Siregar,citra.siregar996@email.com,088046823725,F,1971-01-14,2026-02-11,20,Jl. Kenanga No. 24,Bronze,3,3731152,Palangkaraya
1955,Hadi Ramadhan,hadi.ramadhan145@email.com,081540933236,M,1972-07-18,2022-10-02,9,Jl. Sudirman No. 163,Gold,6,7571742,Surabaya
1956,Maya Kusuma,maya.kusuma798@email.com,081627110756,F,1989-10-19,2026-05-21,21,Jl. Melati No. 50,Silver,3,5784811,Makassar
1957,Tika Utami,tika.utami583@email.com,081989537086,F,1965-01-12,2022-06-26,23,Jl. Gajah Mada No. 127,Bronze,2,1291017,Palu
1958,Umar Ramadhan,umar.ramadhan32@email.com,088925439539,M,1977-03-05,2022-04-11,15,Jl. Melati No. 87,Silver,3,1710046,Banda Aceh
1959,Kurnia Utami,kurnia.utami625@email.com,082501727423,M,1994-02-05,2025-02-13,7,Jl. Ahmad Yani No. 86,Bronze,4,4315721,Semarang
1960,Maman Ramadhan,maman.ramadhan953@email.com,087511206670,M,2006-01-23,2026-07-03,17,Jl. Merdeka No. 98,Bronze,4,3490210,Pontianak
1961,Hadi Utami,hadi.utami802@email.com,087344122367,M,1981-01-14,2023-01-08,27,Jl. Mawar No. 103,Silver,5,4519411,Jayapura
1962,Bella Susanto,bella.susanto515@email.com,086714376755,F,1981-02-21,2022-02-17,19,Jl. Pahlawan No. 177,Bronze,2,1197528,Samarinda
1963,Eko Siregar,eko.siregar825@email.com,081577832961,M,2005-06-14,2023-11-06,13,Jl. Melati No. 144,Bronze,6,9292439,Padang
1964,Maya Pratama,maya.pratama244@email.com,081318123463,F,2004-10-27,2025-11-28,14,Jl. Pahlawan No. 169,Platinum,2,1768526,Pekanbaru
1965,Eka Siregar,eka.siregar819@email.com,082641495985,F,1966-02-04,2025-04-26,5,Jl. Ahmad Yani No. 124,Gold,8,18331632,Bekasi
1966,Oktavia Siregar,oktavia.siregar220@email.com,083185879531,F,2001-10-01,2022-06-13,29,Jl. Diponegoro No. 85,Bronze,4,6480151,Sorong
1967,Rina Lestari,rina.lestari574@email.com,086539856155,F,1985-12-08,2026-04-17,26,Jl. Sudirman No. 151,Silver,6,9397182,Kupang
1968,Kurnia Nugroho,kurnia.nugroho316@email.com,082891932076,M,1968-06-08,2025-02-27,26,Jl. Melati No. 62,Silver,3,4820253,Kupang
1969,Pandu Nugroho,pandu.nugroho747@email.com,081949456961,M,1968-10-11,2025-08-02,7,Jl. Pahlawan No. 127,Bronze,4,9430002,Semarang
1970,Rina Utami,rina.utami789@email.com,088729545019,F,2005-09-24,2024-04-07,17,Jl. Pahlawan No. 177,Silver,6,8918873,Pontianak
1971,Nanda Utami,nanda.utami894@email.com,084804937484,M,1999-11-06,2025-09-18,22,Jl. Melati No. 43,Silver,1,600602,Manado
1972,Eko Sari,eko.sari43@email.com,086767488473,M,1980-06-07,2022-11-12,7,Jl. Melati No. 187,Bronze,5,4545688,Semarang
1973,Putri Siregar,putri.siregar626@email.com,089371278100,F,1996-09-01,2025-08-01,14,Jl. Ahmad Yani No. 83,Gold,3,5902784,Pekanbaru
1974,Sandi Hidayat,sandi.hidayat589@email.com,087334835775,M,2001-06-27,2023-07-29,24,Jl. Thamrin No. 21,Bronze,0,0,Denpasar
1975,Dedi Nugroho,dedi.nugroho163@email.com,087393250879,M,1986-10-21,2023-12-07,11,Jl. Melati No. 182,Bronze,7,13000501,Medan
1976,Citra Ramadhan,citra.ramadhan396@email.com,085967087982,F,2005-05-17,2025-12-16,3,Jl. Mawar No. 83,Silver,9,13232701,Depok
1977,Yusuf Lestari,yusuf.lestari275@email.com,087928334358,M,1981-06-08,2024-05-19,16,Jl. Gajah Mada No. 82,Bronze,1,414351,Lampung
1978,Nina Hidayat,nina.hidayat543@email.com,087867016014,F,2004-07-15,2022-08-17,29,Jl. Diponegoro No. 185,Bronze,6,7248037,Sorong
1979,Wawan Putri,wawan.putri856@email.com,085768518699,M,1997-03-02,2026-02-17,12,Jl. Diponegoro No. 10,Bronze,1,1119385,Palembang
1980,Tika Nugroho,tika.nugroho149@email.com,084200212544,F,1974-03-09,2025-08-02,21,Jl. Ahmad Yani No. 198,Silver,0,0,Makassar
1981,Sandi Saputra,sandi.saputra533@email.com,088586167369,M,1968-10-21,2025-02-07,14,Jl. Pahlawan No. 168,Silver,2,2546988,Pekanbaru
1982,Teguh Santoso,teguh.santoso567@email.com,081021509464,M,1978-04-10,2022-01-17,9,Jl. Gajah Mada No. 57,Bronze,6,5128341,Surabaya
1983,Nanda Utami,nanda.utami498@email.com,086780684787,M,1990-07-24,2024-12-15,29,Jl. Ahmad Yani No. 70,Bronze,5,7348666,Sorong
1984,Nanda Putri,nanda.putri912@email.com,087173665159,M,1990-01-20,2022-11-12,19,Jl. Ahmad Yani No. 192,Gold,3,2984742,Samarinda
1985,Eka Nugroho,eka.nugroho212@email.com,088702200640,F,2005-06-24,2022-04-09,5,Jl. Kenanga No. 147,Bronze,6,7179584,Bekasi
1986,Teguh Wibowo,teguh.wibowo948@email.com,083932605274,M,1993-12-21,2024-04-17,12,Jl. Melati No. 94,Silver,4,5737869,Palembang
1987,Dedi Siregar,dedi.siregar804@email.com,083819041690,M,1985-12-28,2024-01-02,29,Jl. Melati No. 63,Gold,2,7764448,Sorong
1988,Oktavia Pratama,oktavia.pratama937@email.com,085976642492,F,2000-03-03,2023-10-18,28,Jl. Thamrin No. 107,Bronze,8,7249622,Ambon
1989,Maya Nugroho,maya.nugroho405@email.com,085305823632,F,1982-05-24,2024-11-14,21,Jl. Melati No. 157,Silver,4,5614619,Makassar
1990,Sandi Wibowo,sandi.wibowo961@email.com,083168410620,M,2001-12-19,2022-06-18,11,Jl. Mawar No. 124,Bronze,3,4018400,Medan
1991,Fajar Lestari,fajar.lestari813@email.com,084353306624,M,1982-05-04,2025-11-10,22,Jl. Gajah Mada No. 53,Silver,3,2623904,Manado
1992,Indah Lestari,indah.lestari251@email.com,088061324763,F,1998-11-25,2022-12-31,18,Jl. Kenanga No. 122,Bronze,8,5840752,Banjarmasin
1993,Nina Pratama,nina.pratama493@email.com,085375463795,F,1985-10-02,2026-05-17,13,Jl. Gajah Mada No. 78,Silver,4,2260531,Padang
1994,Gita Ramadhan,gita.ramadhan483@email.com,088117803255,F,1979-07-18,2023-09-19,27,Jl. Sudirman No. 87,Gold,4,2718847,Jayapura
1995,Fajar Susanto,fajar.susanto628@email.com,085525899856,M,2002-05-25,2026-08-27,1,Jl. Pahlawan No. 178,Bronze,1,865702,Jakarta
1996,Nanda Putri,nanda.putri53@email.com,083851816053,M,1994-08-04,2025-04-30,12,Jl. Sudirman No. 32,Gold,2,3714327,Palembang
1997,Oktavia Nugroho,oktavia.nugroho247@email.com,083848475240,F,1983-10-09,2023-04-14,28,Jl. Ahmad Yani No. 178,Silver,7,8298970,Ambon
1998,Hadi Pratama,hadi.pratama261@email.com,081446085584,M,1997-06-13,2024-08-17,12,Jl. Gajah Mada No. 70,Silver,3,2644213,Palembang
1999,Juli Wijaya,juli.wijaya479@email.com,088151942315,F,1986-11-12,2024-12-29,13,Jl. Thamrin No. 61,Gold,6,8352295,Padang
2000,Lina Pratama,lina.pratama765@email.com,087862518727,F,2002-06-16,2022-02-06,18,Jl. Mawar No. 93,Gold,5,8807154,Banjarmasin
2001,Pandu Saputra,pandu.saputra656@email.com,086125685798,M,1998-05-21,2022-11-15,2,Jl. Thamrin No. 62,Bronze,4,6307840,Bogor
2002,Oktavia Santoso,oktavia.santoso411@email.com,084076559327,F,1994-02-09,2022-02-07,10,Jl. Ahmad Yani No. 187,Platinum,4,7354141,Malang
2003,Hani Hidayat,hani.hidayat586@email.com,089769207015,F,1987-12-11,2025-02-12,4,Jl. Diponegoro No. 128,Gold,4,9122161,Tangerang
2004,Maya Santoso,maya.santoso845@email.com,082667752863,F,1966-04-20,2024-08-03,4,Jl. Merdeka No. 20,Bronze,8,9946402,Tangerang
2005,Budi Utami,budi.utami587@email.com,085438606305,M,1967-07-15,2024-06-16,4,Jl. Melati No. 111,Silver,3,2581742,Tangerang
2006,Teguh Pratama,teguh.pratama160@email.com,088722894648,M,1971-07-23,2025-10-24,11,Jl. Kenanga No. 200,Bronze,1,1090850,Medan
2007,Oktavia Saputra,oktavia.saputra439@email.com,086326415525,F,1987-04-26,2023-05-27,22,Jl. Gajah Mada No. 181,Silver,4,5415729,Manado
2008,Bella Nugroho,bella.nugroho552@email.com,086215802895,F,1973-03-18,2024-07-19,2,Jl. Sudirman No. 55,Bronze,8,9587518,Bogor
2009,Dewi Utami,dewi.utami195@email.com,089792349306,F,1965-02-09,2025-06-07,7,Jl. Mawar No. 80,Bronze,9,11425159,Semarang
2010,Wulan Putri,wulan.putri730@email.com,087733547599,F,1979-06-16,2024-04-09,14,Jl. Mawar No. 197,Gold,1,4001300,Pekanbaru
2011,Kurnia Sari,kurnia.sari937@email.com,084096313304,M,1965-11-02,2023-02-06,1,Jl. Gajah Mada No. 199,Silver,5,7426994,Jakarta
2012,Sari Wibowo,sari.wibowo998@email.com,088944833838,F,1966-09-06,2024-03-09,5,Jl. Thamrin No. 172,Bronze,6,10173695,Bekasi
2013,Tika Hidayat,tika.hidayat885@email.com,086971465781,F,1969-03-17,2026-05-14,23,Jl. Kenanga No. 27,Bronze,3,1392241,Palu
2014,Fajar Putri,fajar.putri642@email.com,083824691843,M,1975-02-09,2026-07-02,26,Jl. Gajah Mada No. 41,Gold,5,11641054,Kupang
2015,Eko Lestari,eko.lestari826@email.com,085202410531,M,2006-09-19,2026-06-06,16,Jl. Gajah Mada No. 159,Gold,4,8184105,Lampung
2016,Kartika Nugroho,kartika.nugroho937@email.com,081922430745,F,2005-05-13,2025-07-12,9,Jl. Gajah Mada No. 176,Gold,3,7331512,Surabaya
2017,Juli Siregar,juli.siregar792@email.com,088285480060,F,1998-02-26,2022-08-13,3,Jl. Sudirman No. 55,Bronze,4,3212633,Depok
2018,Gita Sari,gita.sari212@email.com,083318745459,F,1986-03-02,2025-11-08,1,Jl. Kenanga No. 56,Bronze,5,9656381,Jakarta
2019,Rina Hidayat,rina.hidayat509@email.com,085033402196,F,1999-05-28,2022-07-24,25,Jl. Ahmad Yani No. 98,Silver,3,2406731,Mataram
2020,Ahmad Wijaya,ahmad.wijaya249@email.com,086685004204,M,1998-04-07,2025-09-17,9,Jl. Merdeka No. 25,Bronze,9,15168266,Surabaya
2021,Fitri Sari,fitri.sari521@email.com,088635209458,F,1965-04-01,2024-03-08,7,Jl. Ahmad Yani No. 120,Gold,4,4967503,Semarang
2022,Wawan Santoso,wawan.santoso995@email.com,083334156174,M,1995-07-04,2025-09-16,14,Jl. Mawar No. 97,Bronze,5,6233263,Pekanbaru
2023,Ani Nugroho,ani.nugroho68@email.com,088028751007,F,1995-12-27,2025-09-01,14,Jl. Thamrin No. 25,Bronze,5,11649851,Pekanbaru
2024,Lukman Sari,lukman.sari673@email.com,082287649949,M,1990-09-02,2024-11-23,17,Jl. Melati No. 100,Gold,4,4511135,Pontianak
2025,Budi Putri,budi.putri305@email.com,088105341906,M,1975-07-28,2026-08-21,29,Jl. Pahlawan No. 66,Silver,8,8091795,Sorong
2026,Juli Wijaya,juli.wijaya331@email.com,083928011361,F,1970-07-02,2025-06-09,19,Jl. Pahlawan No. 65,Silver,5,4460001,Samarinda
2027,Wawan Susanto,wawan.susanto235@email.com,082281479941,M,1996-11-01,2026-03-18,23,Jl. Gajah Mada No. 170,Platinum,3,2900516,Palu
2028,Bella Wijaya,bella.wijaya103@email.com,086101683320,F,1988-09-19,2022-05-22,18,Jl. Melati No. 37,Silver,4,5722900,Banjarmasin
2029,Ani Nugroho,ani.nugroho69@email.com,083569941420,F,1972-06-08,2022-12-25,9,Jl. Pahlawan No. 187,Bronze,4,7714325,Surabaya
2030,Fitri Saputra,fitri.saputra434@email.com,089697669234,F,1973-03-04,2022-01-08,26,Jl. Melati No. 117,Bronze,3,2020719,Kupang
2031,Rina Santoso,rina.santoso377@email.com,083341772427,F,1979-04-25,2025-05-20,5,Jl. Melati No. 77,Bronze,4,3217392,Bekasi
2032,Ahmad Saputra,ahmad.saputra87@email.com,087356628828,M,1980-06-28,2024-07-07,12,Jl. Gajah Mada No. 65,Bronze,2,2243628,Palembang
2033,Nanda Wijaya,nanda.wijaya930@email.com,081379791622,M,1970-05-02,2022-11-30,1,Jl. Melati No. 63,Bronze,5,4506764,Jakarta
2034,Lina Sari,lina.sari13@email.com,085001757953,F,1995-10-19,2025-04-08,21,Jl. Gajah Mada No. 195,Gold,0,0,Makassar
2035,Dewi Nugroho,dewi.nugroho197@email.com,085435233776,F,1996-12-01,2022-06-16,16,Jl. Pahlawan No. 129,Bronze,2,2224794,Lampung
2036,Wawan Hidayat,wawan.hidayat5@email.com,082417165721,M,1981-12-13,2022-09-23,3,Jl. Pahlawan No. 65,Silver,2,2077872,Depok
2037,Umar Lestari,umar.lestari573@email.com,082111827970,M,1980-08-13,2023-03-04,11,Jl. Melati No. 117,Silver,2,2816503,Medan
2038,Oktavia Nugroho,oktavia.nugroho398@email.com,082201797635,F,1992-01-01,2025-09-28,28,Jl. Ahmad Yani No. 84,Gold,3,3982978,Ambon
2039,Hani Wibowo,hani.wibowo234@email.com,081969796227,F,1995-04-02,2025-08-01,3,Jl. Ahmad Yani No. 149,Silver,3,2547391,Depok
2040,Kartika Siregar,kartika.siregar799@email.com,085296351529,F,1981-06-04,2024-10-20,25,Jl. Melati No. 72,Gold,4,9756445,Mataram
2041,Wawan Hidayat,wawan.hidayat95@email.com,089550537585,M,1978-02-18,2024-06-17,23,Jl. Pahlawan No. 6,Gold,2,2848075,Palu
2042,Fitri Nugroho,fitri.nugroho838@email.com,089116506114,F,2003-10-12,2024-07-20,2,Jl. Mawar No. 106,Gold,2,591422,Bogor
2043,Eko Santoso,eko.santoso903@email.com,087225877191,M,1995-07-10,2025-03-25,16,Jl. Ahmad Yani No. 173,Silver,3,3061082,Lampung
2044,Kartika Nugroho,kartika.nugroho171@email.com,083476543467,F,2001-08-05,2024-11-14,5,Jl. Ahmad Yani No. 130,Bronze,3,5621949,Bekasi
2045,Irfan Lestari,irfan.lestari390@email.com,082790410196,M,1997-05-22,2025-05-31,1,Jl. Pahlawan No. 98,Silver,2,6622071,Jakarta
2046,Pandu Wijaya,pandu.wijaya562@email.com,083045941286,M,1973-07-26,2024-11-29,7,Jl. Kenanga No. 197,Gold,3,6363247,Semarang
2047,Oktavia Nugroho,oktavia.nugroho670@email.com,088840095562,F,1994-01-25,2024-02-07,20,Jl. Thamrin No. 97,Bronze,3,3869537,Palangkaraya
2048,Tika Kusuma,tika.kusuma805@email.com,081366785845,F,1993-02-22,2026-03-07,29,Jl. Mawar No. 195,Bronze,3,7438659,Sorong
2049,Dewi Kusuma,dewi.kusuma677@email.com,084405796467,F,1991-03-06,2025-05-07,18,Jl. Pahlawan No. 139,Platinum,7,15697967,Banjarmasin
2050,Lukman Putri,lukman.putri248@email.com,081614599226,M,1977-11-25,2023-04-20,6,Jl. Kenanga No. 151,Gold,0,0,Bandung
2051,Indah Saputra,indah.saputra855@email.com,089365097434,F,1990-12-01,2026-06-01,1,Jl. Kenanga No. 67,Silver,1,252494,Jakarta
2052,Oki Lestari,oki.lestari449@email.com,086977683066,M,1973-04-11,2025-09-02,12,Jl. Thamrin No. 154,Bronze,1,84707,Palembang
2053,Teguh Pratama,teguh.pratama392@email.com,086432708817,M,1968-01-26,2024-09-14,8,Jl. Melati No. 143,Bronze,5,5540866,Yogyakarta
2054,Kartika Putri,kartika.putri784@email.com,084364259725,F,2002-11-25,2022-08-27,4,Jl. Ahmad Yani No. 43,Bronze,4,7915654,Tangerang
2055,Eka Sari,eka.sari421@email.com,085861955359,F,1985-04-15,2022-01-14,26,Jl. Gajah Mada No. 8,Bronze,5,6145785,Kupang
2056,Sari Sari,sari.sari696@email.com,081774924874,F,1999-07-01,2024-07-03,21,Jl. Diponegoro No. 185,Silver,5,6263569,Makassar
2057,Hadi Wijaya,hadi.wijaya637@email.com,089175757940,M,1995-01-03,2022-06-03,8,Jl. Melati No. 103,Platinum,2,2876308,Yogyakarta
2058,Wawan Utami,wawan.utami484@email.com,088631023970,M,1973-09-26,2025-09-17,19,Jl. Thamrin No. 133,Bronze,6,8642043,Samarinda
2059,Kurnia Utami,kurnia.utami817@email.com,082755318059,M,1984-10-12,2026-07-08,6,Jl. Kenanga No. 29,Bronze,1,293478,Bandung
2060,Juli Hidayat,juli.hidayat779@email.com,085323439657,F,1965-04-07,2024-05-24,4,Jl. Merdeka No. 5,Bronze,9,19070472,Tangerang
2061,Hadi Sari,hadi.sari154@email.com,085032960128,M,1986-11-03,2023-10-02,16,Jl. Thamrin No. 175,Bronze,3,7553078,Lampung
2062,Dedi Susanto,dedi.susanto970@email.com,082166474434,M,1988-05-12,2024-09-28,29,Jl. Pahlawan No. 71,Silver,8,10974892,Sorong
2063,Dedi Santoso,dedi.santoso896@email.com,087298430107,M,1990-07-05,2023-07-06,28,Jl. Merdeka No. 200,Bronze,5,7780102,Ambon
2064,Oki Ramadhan,oki.ramadhan175@email.com,084544364423,M,1993-05-09,2025-03-15,22,Jl. Diponegoro No. 185,Bronze,6,7281485,Manado
2065,Sari Siregar,sari.siregar955@email.com,081810199665,F,1983-12-18,2023-12-01,25,Jl. Merdeka No. 147,Platinum,1,1294256,Mataram
2066,Eka Siregar,eka.siregar548@email.com,085339917130,F,2000-04-13,2025-11-11,8,Jl. Merdeka No. 23,Gold,5,3305833,Yogyakarta
2067,Oktavia Lestari,oktavia.lestari78@email.com,084022346220,F,1973-07-16,2023-04-15,5,Jl. Kenanga No. 163,Bronze,6,4959905,Bekasi
2068,Nanda Santoso,nanda.santoso624@email.com,089484412553,M,2001-07-16,2022-08-07,24,Jl. Thamrin No. 8,Silver,4,6938193,Denpasar
2069,Citra Lestari,citra.lestari563@email.com,082515400302,F,1972-09-05,2022-04-05,5,Jl. Diponegoro No. 59,Silver,5,4318009,Bekasi
2070,Ani Wibowo,ani.wibowo489@email.com,087809630204,F,2006-04-25,2025-03-24,9,Jl. Melati No. 42,Silver,0,0,Surabaya
2071,Maman Sari,maman.sari440@email.com,084617727633,M,1985-02-03,2024-02-01,21,Jl. Kenanga No. 166,Bronze,5,9450847,Makassar
2072,Wulan Kusuma,wulan.kusuma959@email.com,087268463642,F,1994-06-27,2026-06-01,1,Jl. Sudirman No. 80,Gold,3,2895995,Jakarta
2073,Sari Utami,sari.utami163@email.com,082655618998,F,1980-10-14,2026-08-21,15,Jl. Gajah Mada No. 154,Bronze,1,1417646,Banda Aceh
2074,Dedi Kusuma,dedi.kusuma461@email.com,088685430487,M,2001-08-24,2025-08-30,10,Jl. Mawar No. 44,Gold,8,12585379,Malang
2075,Juli Putri,juli.putri881@email.com,089146417926,F,1977-11-11,2023-09-19,21,Jl. Melati No. 127,Bronze,4,4864605,Makassar
2076,Lina Nugroho,lina.nugroho315@email.com,084462090379,F,1990-12-28,2023-11-23,4,Jl. Ahmad Yani No. 137,Silver,4,2448710,Tangerang
2077,Eka Hidayat,eka.hidayat32@email.com,084096649888,F,1991-01-21,2025-04-05,16,Jl. Kenanga No. 74,Bronze,8,5585881,Lampung
2078,Pandu Susanto,pandu.susanto131@email.com,086015631101,M,1979-08-14,2024-09-16,12,Jl. Pahlawan No. 178,Silver,9,13063207,Palembang
2079,Fajar Pratama,fajar.pratama423@email.com,081991832025,M,1974-01-08,2025-05-01,9,Jl. Kenanga No. 195,Bronze,2,3333096,Surabaya
2080,Bella Siregar,bella.siregar248@email.com,084052624141,F,1986-03-15,2025-10-22,4,Jl. Mawar No. 48,Gold,5,7139275,Tangerang
2081,Juli Siregar,juli.siregar586@email.com,089639436133,F,1996-06-14,2023-06-14,3,Jl. Sudirman No. 134,Bronze,5,7263738,Depok
2082,Irfan Pratama,irfan.pratama314@email.com,081702587538,M,1982-08-26,2024-12-16,20,Jl. Kenanga No. 138,Silver,7,10197946,Palangkaraya
2083,Wulan Saputra,wulan.saputra957@email.com,082515744164,F,1995-08-26,2024-04-30,22,Jl. Kenanga No. 6,Silver,4,4946709,Manado
2084,Pandu Utami,pandu.utami799@email.com,086309771909,M,1984-08-24,2026-02-28,6,Jl. Gajah Mada No. 3,Bronze,6,10578789,Bandung
2085,Fajar Lestari,fajar.lestari995@email.com,083732264757,M,2001-01-23,2022-02-02,19,Jl. Pahlawan No. 77,Gold,3,3640118,Samarinda
2086,Citra Wibowo,citra.wibowo463@email.com,087456358646,F,1984-05-05,2025-08-13,27,Jl. Diponegoro No. 189,Silver,4,7396817,Jayapura
2087,Indah Ramadhan,indah.ramadhan255@email.com,085831584547,F,1983-03-21,2026-01-03,2,Jl. Kenanga No. 127,Silver,6,6259443,Bogor
2088,Pandu Nugroho,pandu.nugroho637@email.com,086138726130,M,1982-10-08,2026-07-20,12,Jl. Diponegoro No. 176,Silver,4,4857335,Palembang
2089,Kurnia Pratama,kurnia.pratama706@email.com,082489321225,M,2002-03-26,2023-03-11,28,Jl. Melati No. 121,Silver,9,11486600,Ambon
2090,Maman Nugroho,maman.nugroho253@email.com,083067605394,M,1997-02-08,2023-05-24,7,Jl. Ahmad Yani No. 88,Bronze,4,5418828,Semarang
2091,Budi Kusuma,budi.kusuma184@email.com,085950065922,M,1984-02-28,2024-05-16,8,Jl. Mawar No. 65,Bronze,5,9683663,Yogyakarta
2092,Gita Susanto,gita.susanto236@email.com,082489669674,F,1975-01-08,2024-07-28,27,Jl. Gajah Mada No. 19,Bronze,2,2331279,Jayapura
2093,Joko Wibowo,joko.wibowo726@email.com,085680545493,M,1971-01-16,2023-10-31,5,Jl. Gajah Mada No. 84,Silver,5,6511764,Bekasi
2094,Bella Utami,bella.utami280@email.com,081652343126,F,2005-12-02,2023-07-01,19,Jl. Ahmad Yani No. 88,Bronze,5,9411285,Samarinda
2095,Dedi Lestari,dedi.lestari90@email.com,085860167420,M,1988-06-28,2022-11-17,20,Jl. Diponegoro No. 131,Gold,2,1882709,Palangkaraya
2096,Sandi Utami,sandi.utami256@email.com,089099990631,M,2002-02-28,2022-06-04,17,Jl. Merdeka No. 90,Silver,9,10452727,Pontianak
2097,Lukman Lestari,lukman.lestari896@email.com,083020550735,M,1969-10-23,2026-04-10,9,Jl. Gajah Mada No. 178,Bronze,4,14513264,Surabaya
2098,Lina Nugroho,lina.nugroho982@email.com,083789989848,F,1992-04-06,2024-03-14,4,Jl. Ahmad Yani No. 105,Bronze,7,9289984,Tangerang
2099,Dewi Susanto,dewi.susanto894@email.com,082857896619,F,1969-11-22,2022-10-02,14,Jl. Gajah Mada No. 34,Bronze,2,5107650,Pekanbaru
2100,Rudi Saputra,rudi.saputra57@email.com,088768202942,M,1967-05-05,2023-10-03,3,Jl. Pahlawan No. 153,Bronze,6,9406303,Depok
2101,Lukman Putri,lukman.putri44@email.com,083546317206,M,1992-01-17,2023-03-18,22,Jl. Sudirman No. 12,Bronze,4,11072768,Manado
2102,Nina Susanto,nina.susanto498@email.com,083393448393,F,1978-10-05,2022-04-13,4,Jl. Melati No. 153,Bronze,3,3270293,Tangerang
2103,Maya Ramadhan,maya.ramadhan117@email.com,087477910927,F,1980-09-17,2024-03-01,4,Jl. Melati No. 188,Bronze,3,4757845,Tangerang
2104,Nina Siregar,nina.siregar677@email.com,087834203692,F,1987-11-02,2022-04-04,20,Jl. Gajah Mada No. 103,Silver,5,4305858,Palangkaraya
2105,Oki Nugroho,oki.nugroho973@email.com,083097125761,M,1967-01-16,2024-12-09,6,Jl. Merdeka No. 186,Silver,4,2264859,Bandung
2106,Lukman Nugroho,lukman.nugroho361@email.com,087098746030,M,1977-08-07,2025-07-18,5,Jl. Merdeka No. 120,Silver,2,1704429,Bekasi
2107,Umar Putri,umar.putri976@email.com,082594413644,M,1990-10-15,2026-04-24,2,Jl. Ahmad Yani No. 89,Platinum,1,177996,Bogor
2108,Pandu Nugroho,pandu.nugroho270@email.com,083423644265,M,1981-07-16,2022-06-12,29,Jl. Pahlawan No. 98,Silver,0,0,Sorong
